DATE,TIME,BUYING RATE,MID RATE,SELLING RATE
1/2/2013,3:30:00 PM,5.24,5.25,5.26
1/2/2013,12:30:00 PM,5.217777778,5.227777778,5.237777778
1/2/2013,9:30:00 AM,5.161111111,5.171111111,5.181111111
1/3/2013,9:30:00 AM,5.259722222,5.269722222,5.279722222
1/3/2013,12:30:00 PM,5.238611111,5.248611111,5.258611111
1/3/2013,3:30:00 PM,5.234722222,5.244722222,5.254722222
1/4/2013,12:30:00 PM,5.244444444,5.254444444,5.264444444
1/4/2013,3:30:00 PM,5.243888889,5.253888889,5.263888889
1/4/2013,9:30:00 AM,5.236666667,5.246666667,5.256666667
1/7/2013,12:30:00 PM,5.289722222,5.299722222,5.309722222
1/7/2013,3:30:00 PM,5.287222222,5.297222222,5.307222222
1/7/2013,9:30:00 AM,5.268166667,5.278166667,5.288166667
1/8/2013,9:30:00 AM,5.261388889,5.271388889,5.281388889
1/8/2013,3:30:00 PM,5.225277778,5.235277778,5.245277778
1/8/2013,12:30:00 PM,5.215,5.225,5.235
1/9/2013,3:30:00 PM,5.249166667,5.259166667,5.269166667
1/9/2013,12:30:00 PM,5.226111111,5.236111111,5.246111111
1/9/2013,9:30:00 AM,5.224166667,5.234166667,5.244166667
1/10/2013,3:30:00 PM,5.25,5.26,5.27
1/10/2013,9:30:00 AM,5.25,5.26,5.27
1/10/2013,12:30:00 PM,5.2485,5.2585,5.2685
1/11/2013,9:30:00 AM,5.264722222,5.274722222,5.284722222
1/11/2013,12:30:00 PM,5.264166667,5.274166667,5.284166667
1/11/2013,3:30:00 PM,5.264166667,5.274166667,5.284166667
1/14/2013,12:30:00 PM,5.272777778,5.282777778,5.292777778
1/14/2013,3:30:00 PM,5.2725,5.2825,5.2925
1/14/2013,9:30:00 AM,5.266388889,5.276388889,5.286388889
1/15/2013,12:30:00 PM,5.272111111,5.282111111,5.292111111
1/15/2013,3:30:00 PM,5.271388889,5.281388889,5.291388889
1/15/2013,9:30:00 AM,5.268888889,5.278888889,5.288888889
1/16/2013,9:30:00 AM,5.271944444,5.281944444,5.291944444
1/16/2013,3:30:00 PM,5.268055556,5.278055556,5.288055556
1/16/2013,12:30:00 PM,5.2675,5.2775,5.2875
1/17/2013,9:30:00 AM,5.264444444,5.274444444,5.284444444
1/17/2013,3:30:00 PM,5.263611111,5.273611111,5.283611111
1/17/2013,12:30:00 PM,5.263333333,5.273333333,5.283333333
1/18/2013,3:30:00 PM,5.276666667,5.286666667,5.296666667
1/18/2013,12:30:00 PM,5.272222222,5.282222222,5.292222222
1/18/2013,9:30:00 AM,5.266388889,5.276388889,5.286388889
1/21/2013,3:30:00 PM,5.304444444,5.314444444,5.324444444
1/21/2013,12:30:00 PM,5.281111111,5.291111111,5.301111111
1/21/2013,9:30:00 AM,5.275,5.285,5.295
1/22/2013,3:30:00 PM,5.295555556,5.305555556,5.315555556
1/22/2013,12:30:00 PM,5.293611111,5.303611111,5.313611111
1/22/2013,9:30:00 AM,5.275833333,5.285833333,5.295833333
1/23/2013,9:30:00 AM,5.313611111,5.323611111,5.333611111
1/23/2013,3:30:00 PM,5.278055556,5.288055556,5.298055556
1/23/2013,12:30:00 PM,5.276111111,5.286111111,5.296111111
1/24/2013,9:30:00 AM,5.278333333,5.288333333,5.298333333
1/24/2013,3:30:00 PM,5.2675,5.2775,5.2875
1/24/2013,12:30:00 PM,5.260555556,5.270555556,5.280555556
1/25/2013,3:30:00 PM,5.285,5.295,5.305
1/25/2013,12:30:00 PM,5.280555556,5.290555556,5.300555556
1/25/2013,9:30:00 AM,5.269444444,5.279444444,5.289444444
1/28/2013,3:30:00 PM,5.304722222,5.314722222,5.324722222
1/28/2013,12:30:00 PM,5.303555556,5.313555556,5.323555556
1/28/2013,9:30:00 AM,5.285277778,5.295277778,5.305277778
1/29/2013,3:30:00 PM,5.35,5.36,5.37
1/29/2013,12:30:00 PM,5.342222222,5.352222222,5.362222222
1/29/2013,9:30:00 AM,5.326944444,5.336944444,5.346944444
1/30/2013,3:30:00 PM,5.384444444,5.394444444,5.404444444
1/30/2013,12:30:00 PM,5.361944444,5.371944444,5.381944444
1/30/2013,9:30:00 AM,5.355277778,5.365277778,5.375277778
1/31/2013,12:30:00 PM,5.422222222,5.432222222,5.442222222
1/31/2013,3:30:00 PM,5.3925,5.4025,5.4125
1/31/2013,9:30:00 AM,5.3675,5.3775,5.3875
2/1/2013,12:30:00 PM,5.400277778,5.410277778,5.420277778
2/1/2013,9:30:00 AM,5.397222222,5.407222222,5.417222222
2/1/2013,3:30:00 PM,5.373055556,5.383055556,5.393055556
2/4/2013,9:30:00 AM,5.338888889,5.348888889,5.358888889
2/4/2013,3:30:00 PM,5.333333333,5.343333333,5.353333333
2/4/2013,12:30:00 PM,5.326111111,5.336111111,5.346111111
2/5/2013,3:30:00 PM,5.334444444,5.344444444,5.354444444
2/5/2013,9:30:00 AM,5.328611111,5.338611111,5.348611111
2/5/2013,12:30:00 PM,5.325555556,5.335555556,5.345555556
2/6/2013,3:30:00 PM,5.343888889,5.353888889,5.363888889
2/6/2013,12:30:00 PM,5.336944444,5.346944444,5.356944444
2/6/2013,9:30:00 AM,5.336111111,5.346111111,5.356111111
2/7/2013,9:30:00 AM,5.351111111,5.361111111,5.371111111
2/7/2013,12:30:00 PM,5.306944444,5.316944444,5.326944444
2/7/2013,3:30:00 PM,5.301666667,5.311666667,5.321666667
2/8/2013,3:30:00 PM,5.292777778,5.302777778,5.312777778
2/8/2013,12:30:00 PM,5.292777778,5.302777778,5.312777778
2/8/2013,9:30:00 AM,5.268333333,5.278333333,5.288333333
2/11/2013,3:30:00 PM,5.291176471,5.301176471,5.311176471
2/11/2013,12:30:00 PM,5.282647059,5.292647059,5.302647059
2/11/2013,9:30:00 AM,5.282352941,5.292352941,5.302352941
2/12/2013,3:30:00 PM,5.3,5.31,5.32
2/12/2013,9:30:00 AM,5.298235294,5.308235294,5.318235294
2/12/2013,12:30:00 PM,5.294294118,5.304294118,5.314294118
2/13/2013,3:30:00 PM,5.321058824,5.331058824,5.341058824
2/13/2013,12:30:00 PM,5.315294118,5.325294118,5.335294118
2/13/2013,9:30:00 AM,5.301764706,5.311764706,5.321764706
2/14/2013,12:30:00 PM,5.322777778,5.332777778,5.342777778
2/14/2013,3:30:00 PM,5.3225,5.3325,5.3425
2/14/2013,9:30:00 AM,5.321111111,5.331111111,5.341111111
2/15/2013,9:30:00 AM,5.323333333,5.333333333,5.343333333
2/15/2013,3:30:00 PM,5.321666667,5.331666667,5.341666667
2/15/2013,12:30:00 PM,5.314166667,5.324166667,5.334166667
2/18/2013,9:30:00 AM,5.321111111,5.331111111,5.341111111
2/18/2013,12:30:00 PM,5.315555556,5.325555556,5.335555556
2/18/2013,3:30:00 PM,5.313055556,5.323055556,5.333055556
2/19/2013,9:30:00 AM,5.307222222,5.317222222,5.327222222
2/19/2013,3:30:00 PM,5.299722222,5.309722222,5.319722222
2/19/2013,12:30:00 PM,5.291666667,5.301666667,5.311666667
2/20/2013,9:30:00 AM,5.306666667,5.316666667,5.326666667
2/20/2013,12:30:00 PM,5.306388889,5.316388889,5.326388889
2/20/2013,3:30:00 PM,5.306111111,5.316111111,5.326111111
2/21/2013,3:30:00 PM,5.313055556,5.323055556,5.333055556
2/21/2013,12:30:00 PM,5.311666667,5.321666667,5.331666667
2/21/2013,9:30:00 AM,5.31,5.32,5.33
2/22/2013,12:30:00 PM,5.317222222,5.327222222,5.337222222
2/22/2013,3:30:00 PM,5.316388889,5.326388889,5.336388889
2/22/2013,9:30:00 AM,5.315833333,5.325833333,5.335833333
2/25/2013,3:30:00 PM,5.331944444,5.341944444,5.351944444
2/25/2013,12:30:00 PM,5.323055556,5.333055556,5.343055556
2/25/2013,9:30:00 AM,5.319166667,5.329166667,5.339166667
2/26/2013,12:30:00 PM,5.353888889,5.363888889,5.373888889
2/26/2013,3:30:00 PM,5.346111111,5.356111111,5.366111111
2/26/2013,9:30:00 AM,5.34,5.35,5.36
2/27/2013,3:30:00 PM,5.3475,5.3575,5.3675
2/27/2013,9:30:00 AM,5.341388889,5.351388889,5.361388889
2/27/2013,12:30:00 PM,5.339722222,5.349722222,5.359722222
2/28/2013,9:30:00 AM,5.352777778,5.362777778,5.372777778
2/28/2013,3:30:00 PM,5.333333333,5.343333333,5.353333333
2/28/2013,12:30:00 PM,5.331111111,5.341111111,5.351111111
3/1/2013,9:30:00 AM,5.338333333,5.348333333,5.358333333
3/1/2013,3:30:00 PM,5.334722222,5.344722222,5.354722222
3/1/2013,12:30:00 PM,5.334444444,5.344444444,5.354444444
3/4/2013,3:30:00 PM,5.342222222,5.352222222,5.362222222
3/4/2013,12:30:00 PM,5.3375,5.3475,5.3575
3/4/2013,9:30:00 AM,5.336944444,5.346944444,5.356944444
3/5/2013,12:30:00 PM,5.347222222,5.357222222,5.367222222
3/5/2013,9:30:00 AM,5.346388889,5.356388889,5.366388889
3/5/2013,3:30:00 PM,5.345,5.355,5.365
3/6/2013,3:30:00 PM,5.347222222,5.357222222,5.367222222
3/6/2013,12:30:00 PM,5.346388889,5.356388889,5.366388889
3/6/2013,9:30:00 AM,5.344166667,5.354166667,5.364166667
3/7/2013,3:30:00 PM,5.351666667,5.361666667,5.371666667
3/7/2013,12:30:00 PM,5.348333333,5.358333333,5.368333333
3/7/2013,9:30:00 AM,5.347666667,5.357666667,5.367666667
3/11/2013,12:30:00 PM,5.353333333,5.363333333,5.373333333
3/11/2013,9:30:00 AM,5.352777778,5.362777778,5.372777778
3/11/2013,3:30:00 PM,5.351666667,5.361666667,5.371666667
3/13/2013,12:30:00 PM,5.368888889,5.378888889,5.388888889
3/13/2013,3:30:00 PM,5.368611111,5.378611111,5.388611111
3/13/2013,9:30:00 AM,5.355,5.365,5.375
3/14/2013,12:30:00 PM,5.373055556,5.383055556,5.393055556
3/14/2013,3:30:00 PM,5.373055556,5.383055556,5.393055556
3/14/2013,9:30:00 AM,5.371944444,5.381944444,5.391944444
3/15/2013,3:30:00 PM,5.38,5.39,5.4
3/15/2013,12:30:00 PM,5.3775,5.3875,5.3975
3/15/2013,9:30:00 AM,5.374444444,5.384444444,5.394444444
3/18/2013,9:30:00 AM,5.405,5.415,5.425
3/18/2013,12:30:00 PM,5.391111111,5.401111111,5.411111111
3/18/2013,3:30:00 PM,5.39,5.4,5.41
3/19/2013,9:30:00 AM,5.398777778,5.408777778,5.418777778
3/19/2013,3:30:00 PM,5.382777778,5.392777778,5.402777778
3/19/2013,12:30:00 PM,5.374166667,5.384166667,5.394166667
3/20/2013,12:30:00 PM,5.390277778,5.400277778,5.410277778
3/20/2013,3:30:00 PM,5.389722222,5.399722222,5.409722222
3/20/2013,9:30:00 AM,5.389444444,5.399444444,5.409444444
3/21/2013,9:30:00 AM,5.376944444,5.386944444,5.396944444
3/21/2013,3:30:00 PM,5.374055556,5.384055556,5.394055556
3/21/2013,12:30:00 PM,5.372777778,5.382777778,5.392777778
3/22/2013,9:30:00 AM,5.381944444,5.391944444,5.401944444
3/22/2013,12:30:00 PM,5.362222222,5.372222222,5.382222222
3/22/2013,3:30:00 PM,5.359166667,5.369166667,5.379166667
3/25/2013,3:30:00 PM,5.371111111,5.381111111,5.391111111
3/25/2013,12:30:00 PM,5.368888889,5.378888889,5.388888889
3/25/2013,9:30:00 AM,5.353888889,5.363888889,5.373888889
3/26/2013,12:30:00 PM,5.402222222,5.412222222,5.422222222
3/26/2013,3:30:00 PM,5.398888889,5.408888889,5.418888889
3/26/2013,9:30:00 AM,5.398333333,5.408333333,5.418333333
3/27/2013,12:30:00 PM,5.396111111,5.406111111,5.416111111
3/27/2013,9:30:00 AM,5.393611111,5.403611111,5.413611111
3/27/2013,3:30:00 PM,5.390277778,5.400277778,5.410277778
3/28/2013,12:30:00 PM,5.396111111,5.406111111,5.416111111
3/28/2013,3:30:00 PM,5.392222222,5.402222222,5.412222222
3/28/2013,9:30:00 AM,5.391666667,5.401666667,5.411666667
4/2/2013,12:30:00 PM,5.393333333,5.403333333,5.413333333
4/2/2013,3:30:00 PM,5.393055556,5.403055556,5.413055556
4/2/2013,9:30:00 AM,5.390833333,5.400833333,5.410833333
4/3/2013,9:30:00 AM,5.392222222,5.402222222,5.412222222
4/3/2013,3:30:00 PM,5.388888889,5.398888889,5.408888889
4/3/2013,12:30:00 PM,5.387777778,5.397777778,5.407777778
4/4/2013,9:30:00 AM,5.385277778,5.395277778,5.405277778
4/4/2013,3:30:00 PM,5.384444444,5.394444444,5.404444444
4/4/2013,12:30:00 PM,5.378055556,5.388055556,5.398055556
4/5/2013,9:30:00 AM,5.38,5.39,5.4
4/5/2013,12:30:00 PM,5.374444444,5.384444444,5.394444444
4/5/2013,3:30:00 PM,5.374444444,5.384444444,5.394444444
4/8/2013,12:30:00 PM,5.376666667,5.386666667,5.396666667
4/8/2013,9:30:00 AM,5.376222222,5.386222222,5.396222222
4/8/2013,3:30:00 PM,5.372222222,5.382222222,5.392222222
4/9/2013,12:30:00 PM,5.372222222,5.382222222,5.392222222
4/9/2013,9:30:00 AM,5.371666667,5.381666667,5.391666667
4/9/2013,3:30:00 PM,5.371388889,5.381388889,5.391388889
4/10/2013,9:30:00 AM,5.370833333,5.380833333,5.390833333
4/10/2013,12:30:00 PM,5.350277778,5.360277778,5.370277778
4/10/2013,3:30:00 PM,5.346111111,5.356111111,5.366111111
4/11/2013,12:30:00 PM,5.350555556,5.360555556,5.370555556
4/11/2013,9:30:00 AM,5.346666667,5.356666667,5.366666667
4/11/2013,3:30:00 PM,5.344722222,5.354722222,5.364722222
4/12/2013,9:30:00 AM,5.331944444,5.341944444,5.351944444
4/12/2013,3:30:00 PM,5.295277778,5.305277778,5.315277778
4/12/2013,12:30:00 PM,5.270555556,5.280555556,5.290555556
4/15/2013,12:30:00 PM,5.310555556,5.320555556,5.330555556
4/15/2013,3:30:00 PM,5.309444444,5.319444444,5.329444444
4/15/2013,9:30:00 AM,5.296111111,5.306111111,5.316111111
4/16/2013,12:30:00 PM,5.320833333,5.330833333,5.340833333
4/16/2013,3:30:00 PM,5.32,5.33,5.34
4/16/2013,9:30:00 AM,5.3175,5.3275,5.3375
4/17/2013,12:30:00 PM,5.323888889,5.333888889,5.343888889
4/17/2013,3:30:00 PM,5.323055556,5.333055556,5.343055556
4/17/2013,9:30:00 AM,5.3225,5.3325,5.3425
4/18/2013,9:30:00 AM,5.339722222,5.349722222,5.359722222
4/18/2013,12:30:00 PM,5.339722222,5.349722222,5.359722222
4/18/2013,3:30:00 PM,5.338333333,5.348333333,5.358333333
4/19/2013,12:30:00 PM,5.341111111,5.351111111,5.361111111
4/19/2013,3:30:00 PM,5.340833333,5.350833333,5.360833333
4/19/2013,9:30:00 AM,5.339722222,5.349722222,5.359722222
4/22/2013,3:30:00 PM,5.351111111,5.361111111,5.371111111
4/22/2013,12:30:00 PM,5.342222222,5.352222222,5.362222222
4/22/2013,9:30:00 AM,5.341388889,5.351388889,5.361388889
4/23/2013,12:30:00 PM,5.3625,5.3725,5.3825
4/23/2013,3:30:00 PM,5.361111111,5.371111111,5.381111111
4/23/2013,9:30:00 AM,5.353888889,5.363888889,5.373888889
4/24/2013,12:30:00 PM,5.368055556,5.378055556,5.388055556
4/24/2013,9:30:00 AM,5.366944444,5.376944444,5.386944444
4/24/2013,3:30:00 PM,5.366666667,5.376666667,5.386666667
4/25/2013,12:30:00 PM,5.368888889,5.378888889,5.388888889
4/25/2013,9:30:00 AM,5.366944444,5.376944444,5.386944444
4/25/2013,3:30:00 PM,5.366944444,5.376944444,5.386944444
4/26/2013,9:30:00 AM,5.367777778,5.377777778,5.387777778
4/26/2013,12:30:00 PM,5.366666667,5.376666667,5.386666667
4/26/2013,3:30:00 PM,5.364166667,5.374166667,5.384166667
4/29/2013,9:30:00 AM,5.361666667,5.371666667,5.381666667
4/29/2013,12:30:00 PM,5.348333333,5.358333333,5.368333333
4/29/2013,3:30:00 PM,5.328055556,5.338055556,5.348055556
4/30/2013,9:30:00 AM,5.291944444,5.301944444,5.311944444
4/30/2013,12:30:00 PM,5.273333333,5.283333333,5.293333333
4/30/2013,3:30:00 PM,5.268055556,5.278055556,5.288055556
5/2/2013,12:30:00 PM,5.305833333,5.315833333,5.325833333
5/2/2013,3:30:00 PM,5.304166667,5.314166667,5.324166667
5/2/2013,9:30:00 AM,5.301277778,5.311277778,5.321277778
5/3/2013,9:30:00 AM,5.300833333,5.310833333,5.320833333
5/3/2013,12:30:00 PM,5.300833333,5.310833333,5.320833333
5/3/2013,3:30:00 PM,5.3,5.31,5.32
5/6/2013,3:30:00 PM,5.298611111,5.308611111,5.318611111
5/6/2013,9:30:00 AM,5.298333333,5.308333333,5.318333333
5/6/2013,12:30:00 PM,5.297222222,5.307222222,5.317222222
5/7/2013,3:30:00 PM,5.301111111,5.311111111,5.321111111
5/7/2013,12:30:00 PM,5.300277778,5.310277778,5.320277778
5/7/2013,9:30:00 AM,5.298888889,5.308888889,5.318888889
5/8/2013,12:30:00 PM,5.301666667,5.311666667,5.321666667
5/8/2013,3:30:00 PM,5.300555556,5.310555556,5.320555556
5/8/2013,9:30:00 AM,5.299722222,5.309722222,5.319722222
5/9/2013,9:30:00 AM,5.3025,5.3125,5.3225
5/9/2013,3:30:00 PM,5.302222222,5.312222222,5.322222222
5/9/2013,12:30:00 PM,5.301111111,5.311111111,5.321111111
5/10/2013,12:30:00 PM,5.305555556,5.315555556,5.325555556
5/10/2013,3:30:00 PM,5.305277778,5.315277778,5.325277778
5/10/2013,9:30:00 AM,5.303333333,5.313333333,5.323333333
5/13/2013,3:30:00 PM,5.318888889,5.328888889,5.338888889
5/13/2013,12:30:00 PM,5.316666667,5.326666667,5.336666667
5/13/2013,9:30:00 AM,5.308055556,5.318055556,5.328055556
5/14/2013,12:30:00 PM,5.326944444,5.336944444,5.346944444
5/14/2013,3:30:00 PM,5.325555556,5.335555556,5.345555556
5/14/2013,9:30:00 AM,5.320277778,5.330277778,5.340277778
5/15/2013,3:30:00 PM,5.336388889,5.346388889,5.356388889
5/15/2013,12:30:00 PM,5.334444444,5.344444444,5.354444444
5/15/2013,9:30:00 AM,5.325555556,5.335555556,5.345555556
5/16/2013,3:30:00 PM,5.344722222,5.354722222,5.364722222
5/16/2013,12:30:00 PM,5.3425,5.3525,5.3625
5/16/2013,9:30:00 AM,5.341388889,5.351388889,5.361388889
5/17/2013,9:30:00 AM,5.343611111,5.353611111,5.363611111
5/17/2013,3:30:00 PM,5.342777778,5.352777778,5.362777778
5/17/2013,12:30:00 PM,5.3425,5.3525,5.3625
5/20/2013,12:30:00 PM,5.343055556,5.353055556,5.363055556
5/20/2013,3:30:00 PM,5.343055556,5.353055556,5.363055556
5/20/2013,9:30:00 AM,5.340833333,5.350833333,5.360833333
5/21/2013,12:30:00 PM,5.344166667,5.354166667,5.364166667
5/21/2013,9:30:00 AM,5.3425,5.3525,5.3625
5/21/2013,3:30:00 PM,5.338333333,5.348333333,5.358333333
5/22/2013,9:30:00 AM,5.338333333,5.348333333,5.358333333
5/22/2013,12:30:00 PM,5.295555556,5.305555556,5.315555556
5/22/2013,3:30:00 PM,5.275,5.285,5.295
5/23/2013,9:30:00 AM,5.299166667,5.309166667,5.319166667
5/23/2013,12:30:00 PM,5.282222222,5.292222222,5.302222222
5/23/2013,3:30:00 PM,5.240833333,5.250833333,5.260833333
5/24/2013,3:30:00 PM,5.273888889,5.283888889,5.293888889
5/24/2013,12:30:00 PM,5.264722222,5.274722222,5.284722222
5/24/2013,9:30:00 AM,5.251944444,5.261944444,5.271944444
5/27/2013,3:30:00 PM,5.308055556,5.318055556,5.328055556
5/27/2013,12:30:00 PM,5.2975,5.3075,5.3175
5/27/2013,9:30:00 AM,5.296111111,5.306111111,5.316111111
5/28/2013,12:30:00 PM,5.326666667,5.336666667,5.346666667
5/28/2013,9:30:00 AM,5.322222222,5.332222222,5.342222222
5/28/2013,3:30:00 PM,5.310277778,5.320277778,5.330277778
5/29/2013,12:30:00 PM,5.312222222,5.322222222,5.332222222
5/29/2013,3:30:00 PM,5.309722222,5.319722222,5.329722222
5/29/2013,9:30:00 AM,5.306944444,5.316944444,5.326944444
5/30/2013,3:30:00 PM,5.321666667,5.331666667,5.341666667
5/30/2013,12:30:00 PM,5.318611111,5.328611111,5.338611111
5/30/2013,9:30:00 AM,5.308611111,5.318611111,5.328611111
5/31/2013,3:30:00 PM,5.331111111,5.341111111,5.351111111
5/31/2013,12:30:00 PM,5.33,5.34,5.35
5/31/2013,9:30:00 AM,5.3275,5.3375,5.3475
6/3/2013,9:30:00 AM,5.332777778,5.342777778,5.352777778
6/3/2013,3:30:00 PM,5.330277778,5.340277778,5.350277778
6/3/2013,12:30:00 PM,5.33,5.34,5.35
6/4/2013,12:30:00 PM,5.333055556,5.343055556,5.353055556
6/4/2013,3:30:00 PM,5.3325,5.3425,5.3525
6/4/2013,9:30:00 AM,5.330555556,5.340555556,5.350555556
6/5/2013,9:30:00 AM,5.336388889,5.346388889,5.356388889
6/5/2013,12:30:00 PM,5.335944444,5.345944444,5.355944444
6/5/2013,3:30:00 PM,5.335555556,5.345555556,5.355555556
6/6/2013,12:30:00 PM,5.350277778,5.360277778,5.370277778
6/6/2013,3:30:00 PM,5.349166667,5.359166667,5.369166667
6/6/2013,9:30:00 AM,5.336944444,5.346944444,5.356944444
6/7/2013,3:30:00 PM,5.358055556,5.368055556,5.378055556
6/7/2013,12:30:00 PM,5.353055556,5.363055556,5.373055556
6/7/2013,9:30:00 AM,5.350833333,5.360833333,5.370833333
6/10/2013,9:30:00 AM,5.366388889,5.376388889,5.386388889
6/10/2013,3:30:00 PM,5.362222222,5.372222222,5.382222222
6/10/2013,12:30:00 PM,5.358055556,5.368055556,5.378055556
6/11/2013,3:30:00 PM,5.401388889,5.411388889,5.421388889
6/11/2013,12:30:00 PM,5.390555556,5.400555556,5.410555556
6/11/2013,9:30:00 AM,5.390277778,5.400277778,5.410277778
6/12/2013,3:30:00 PM,5.393611111,5.403611111,5.413611111
6/12/2013,12:30:00 PM,5.386111111,5.396111111,5.406111111
6/12/2013,9:30:00 AM,5.384444444,5.394444444,5.404444444
6/13/2013,3:30:00 PM,5.417777778,5.427777778,5.437777778
6/13/2013,12:30:00 PM,5.406111111,5.416111111,5.426111111
6/13/2013,9:30:00 AM,5.402222222,5.412222222,5.422222222
6/14/2013,9:30:00 AM,5.421666667,5.431666667,5.441666667
6/14/2013,12:30:00 PM,5.409722222,5.419722222,5.429722222
6/14/2013,3:30:00 PM,5.407777778,5.417777778,5.427777778
6/17/2013,3:30:00 PM,5.428888889,5.438888889,5.448888889
6/17/2013,12:30:00 PM,5.427777778,5.437777778,5.447777778
6/17/2013,9:30:00 AM,5.424722222,5.434722222,5.444722222
6/18/2013,3:30:00 PM,5.440277778,5.450277778,5.460277778
6/18/2013,9:30:00 AM,5.430555556,5.440555556,5.450555556
6/18/2013,12:30:00 PM,5.429444444,5.439444444,5.449444444
6/19/2013,9:30:00 AM,5.445555556,5.455555556,5.465555556
6/19/2013,3:30:00 PM,5.441111111,5.451111111,5.461111111
6/19/2013,12:30:00 PM,5.438333333,5.448333333,5.458333333
6/20/2013,3:30:00 PM,5.454444444,5.464444444,5.474444444
6/20/2013,12:30:00 PM,5.453888889,5.463888889,5.473888889
6/20/2013,9:30:00 AM,5.453055556,5.463055556,5.473055556
6/21/2013,9:30:00 AM,5.459722222,5.469722222,5.479722222
6/21/2013,12:30:00 PM,5.457222222,5.467222222,5.477222222
6/21/2013,3:30:00 PM,5.408611111,5.418611111,5.428611111
6/24/2013,3:30:00 PM,5.444444444,5.454444444,5.464444444
6/24/2013,12:30:00 PM,5.431666667,5.441666667,5.451666667
6/24/2013,9:30:00 AM,5.418888889,5.428888889,5.438888889
6/25/2013,3:30:00 PM,5.463333333,5.473333333,5.483333333
6/25/2013,12:30:00 PM,5.456388889,5.466388889,5.476388889
6/25/2013,9:30:00 AM,5.449166667,5.459166667,5.469166667
6/26/2013,3:30:00 PM,5.475833333,5.485833333,5.495833333
6/26/2013,12:30:00 PM,5.475555556,5.485555556,5.495555556
6/26/2013,9:30:00 AM,5.465833333,5.475833333,5.485833333
6/27/2013,9:30:00 AM,5.473333333,5.483333333,5.493333333
6/27/2013,12:30:00 PM,5.463235294,5.473235294,5.483235294
6/27/2013,3:30:00 PM,5.440277778,5.450277778,5.460277778
6/28/2013,3:30:00 PM,5.468888889,5.478888889,5.488888889
6/28/2013,9:30:00 AM,5.459444444,5.469444444,5.479444444
6/28/2013,12:30:00 PM,5.458055556,5.468055556,5.478055556
7/3/2013,12:30:00 PM,5.473611111,5.483611111,5.493611111
7/3/2013,3:30:00 PM,5.473055556,5.483055556,5.493055556
7/3/2013,9:30:00 AM,5.466388889,5.476388889,5.486388889
7/4/2013,9:30:00 AM,5.473333333,5.483333333,5.493333333
7/4/2013,12:30:00 PM,5.471388889,5.481388889,5.491388889
7/4/2013,3:30:00 PM,5.469166667,5.479166667,5.489166667
7/5/2013,3:30:00 PM,5.472777778,5.482777778,5.492777778
7/5/2013,12:30:00 PM,5.468611111,5.478611111,5.488611111
7/5/2013,9:30:00 AM,5.465833333,5.475833333,5.485833333
7/8/2013,3:30:00 PM,5.511944444,5.521944444,5.531944444
7/8/2013,12:30:00 PM,5.503888889,5.513888889,5.523888889
7/8/2013,9:30:00 AM,5.501666667,5.511666667,5.521666667
7/9/2013,12:30:00 PM,5.495833333,5.505833333,5.515833333
7/9/2013,9:30:00 AM,5.493611111,5.503611111,5.513611111
7/9/2013,3:30:00 PM,5.491388889,5.501388889,5.511388889
7/10/2013,12:30:00 PM,5.490555556,5.500555556,5.510555556
7/10/2013,3:30:00 PM,5.490277778,5.500277778,5.510277778
7/10/2013,9:30:00 AM,5.488055556,5.498055556,5.508055556
7/11/2013,9:30:00 AM,5.4625,5.4725,5.4825
7/11/2013,12:30:00 PM,5.452777778,5.462777778,5.472777778
7/11/2013,3:30:00 PM,5.449166667,5.459166667,5.469166667
7/12/2013,3:30:00 PM,5.459444444,5.469444444,5.479444444
7/12/2013,12:30:00 PM,5.457777778,5.467777778,5.477777778
7/12/2013,9:30:00 AM,5.453611111,5.463611111,5.473611111
7/15/2013,3:30:00 PM,5.471944444,5.481944444,5.491944444
7/15/2013,12:30:00 PM,5.471666667,5.481666667,5.491666667
7/15/2013,9:30:00 AM,5.463055556,5.473055556,5.483055556
7/16/2013,9:30:00 AM,5.470555556,5.480555556,5.490555556
7/16/2013,12:30:00 PM,5.470277778,5.480277778,5.490277778
7/16/2013,3:30:00 PM,5.469166667,5.479166667,5.489166667
7/17/2013,3:30:00 PM,5.465555556,5.475555556,5.485555556
7/17/2013,12:30:00 PM,5.463888889,5.473888889,5.483888889
7/17/2013,9:30:00 AM,5.459444444,5.469444444,5.479444444
7/18/2013,3:30:00 PM,5.474444444,5.484444444,5.494444444
7/18/2013,12:30:00 PM,5.469722222,5.479722222,5.489722222
7/18/2013,9:30:00 AM,5.468055556,5.478055556,5.488055556
7/19/2013,12:30:00 PM,5.474444444,5.484166667,5.493888889
7/19/2013,9:30:00 AM,5.473333333,5.482777778,5.492222222
7/19/2013,3:30:00 PM,5.472222222,5.481944444,5.491666667
7/22/2013,12:30:00 PM,5.476666667,5.486388889,5.496111111
7/22/2013,3:30:00 PM,5.475833333,5.485555556,5.495277778
7/22/2013,9:30:00 AM,5.474444444,5.484444444,5.494444444
7/23/2013,9:30:00 AM,5.478888889,5.488888889,5.498888889
7/23/2013,12:30:00 PM,5.4625,5.4725,5.4825
7/23/2013,3:30:00 PM,5.462222222,5.472222222,5.482222222
7/24/2013,9:30:00 AM,5.469166667,5.479166667,5.489166667
7/24/2013,3:30:00 PM,5.464166667,5.474166667,5.484166667
